participant_id,prolific_id,participant_hash,trial_number,item_order,condition,trial_type,partner,partner_color,strong_prime_speaker,weak_prime_speaker,other_condition_speaker,strong_prime_color,weak_prime_color,other_condition_color,valid_response,click_index,click_time,click_time_from_trial_start_ms,click_time_from_tracker_start_ms,click_time_before_response_ms,click_x_px,click_y_px
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,39,44,target-filler,single,Alex,#666666,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152332171,8345,0,-1498,957,951
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,40,45,target-filler,single,Alex,#666666,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152340800,7130,0,-1416,966,965
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,40,45,target-filler,single,Alex,#666666,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,2,1789152341879,8209,1079,-337,245,301
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,41,46,strong-prime,strong-train,Maya,#0072B2,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152349954,7737,0,-843,976,962
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,42,47,strong-prime,strong-train,Maya,#0072B2,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152357424,6626,0,-1425,976,957
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,43,48,weak-prime,weak-train,Noah,#D55E00,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152365880,7030,0,-681,955,957
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,44,49,weak-prime,weak-train,Noah,#D55E00,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152373228,6666,0,-1609,957,952
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,44,49,weak-prime,weak-train,Noah,#D55E00,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,2,1789152374167,7605,939,-670,1738,310
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,45,50,strong-prime,strong-target,Maya,#0072B2,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152381550,6712,0,-981,962,961
5d7085f70a426200186bc676,5d7085f70a426200186bc676,c519bde7f559bd329690ab7c26502e6b,46,51,weak-prime,weak-target,Noah,#D55E00,Maya,Noah,Alex,#0072B2,#D55E00,#666666,TRUE,1,1789152388986,6454,1,-894,953,955
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,1,6,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235473908,5948,0,-9365,851,927
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,2,7,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235491654,8379,0,-3270,829,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,3,8,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235502214,7287,0,-4363,840,938
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,4,9,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235513473,6894,0,-2000,848,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,5,10,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235524657,9182,1,-11518,857,932
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,6,11,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235543474,7296,1,-3564,857,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,7,12,FALSE,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235555024,7984,0,-2165,842,938
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,8,13,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235563869,6679,1,-9577,848,938
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,9,14,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235583530,10082,0,-2030,847,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,10,15,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235598825,13263,1,-1961,843,933
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,11,16,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235609353,8565,0,-9872,845,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,12,17,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235627000,7773,0,-9548,845,932
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,13,18,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235643712,7162,1,-3295,853,933
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,14,19,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235655653,8644,1,-2280,833,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,15,20,FALSE,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235672388,14453,0,-1789,848,935
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,16,21,FALSE,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235681248,7069,1,-1857,827,935
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,17,22,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235690242,7135,1,-5123,847,931
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,18,23,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235706369,11002,1,-2688,833,935
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,19,24,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235716313,7254,0,-2098,847,937
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,20,25,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235727036,8623,0,-2127,845,931
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,21,26,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235736713,7548,1,-1863,839,937
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,22,27,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235745448,6870,1,-3046,838,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,23,28,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235755369,6872,1,-2345,838,929
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,24,29,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235767213,9497,0,-3305,828,938
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,25,30,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235777603,7083,1,-2557,827,926
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,26,31,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235786982,6820,1,-1502,844,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,27,32,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235795317,6831,0,-1465,833,934
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,28,33,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235804518,7734,1,-3179,827,939
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,29,34,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235815354,7655,0,-2830,846,926
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,30,35,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235828032,9846,0,-1444,839,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,31,36,strong-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235837607,8129,1,-2551,846,935
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,32,37,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235846696,6536,0,-3233,845,931
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,33,38,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235857700,7768,1,-1276,836,931
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,34,39,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235866048,7071,1,-1917,831,935
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,34,39,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,2,1789235867401,8424,1354,-564,192,304
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,35,40,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235876027,8060,0,-1803,837,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,36,41,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235887043,9211,1,-2977,832,937
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,37,42,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235897558,7536,1,-2044,837,934
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,38,43,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235916416,16812,0,-5466,841,932
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,39,44,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235928365,6481,1,-1502,842,924
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,40,45,target-filler,single,Jordan,#666666,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235937040,7171,0,-3214,832,930
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,41,46,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235947560,7304,1,-1715,840,932
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,42,47,strong-prime,strong-train,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235956579,7302,0,-1537,838,936
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,43,48,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235965725,7607,1,-1430,844,925
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,44,49,weak-prime,weak-train,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235974506,7349,0,-3346,838,928
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,45,50,strong-prime,strong-target,Gemma,#0072B2,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235984647,6793,1,-1461,838,942
5dd48b3a4b5dd44805f0cd60,5dd48b3a4b5dd44805f0cd60,95c873ebd70b98d4a4ced53041bd55e5,46,51,weak-prime,weak-target,Alex,#D55E00,Gemma,Alex,Jordan,#0072B2,#D55E00,#666666,TRUE,1,1789235993768,7658,0,-2003,841,926
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,1,6,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235600058,8432,0,-857,949,963
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,2,7,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235609060,8144,0,-742,965,951
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,4,9,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235629099,7235,0,-928,972,950
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,5,10,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235637706,7677,1,-743,952,963
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,6,11,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235645488,7038,0,-1486,966,964
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,7,12,FALSE,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235653937,6961,0,-1057,951,968
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,8,13,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235662083,7087,0,-2263,942,963
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,9,14,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235676177,11827,0,-983,948,952
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,10,15,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235686251,9090,0,-1171,944,956
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,11,16,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235696441,9017,0,-1590,957,957
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,12,17,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235706069,8036,0,-1730,944,958
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,13,18,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235715977,8176,0,-1031,967,960
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,14,19,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235724147,7137,1,-821,975,952
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,15,20,FALSE,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235731739,6770,0,-819,953,959
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,16,21,FALSE,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235738702,6142,1,-581,947,960
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,17,22,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235747079,7794,0,-831,979,968
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,18,23,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235756358,8446,0,-1089,967,956
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,19,24,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235765413,7964,0,-714,979,953
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,20,25,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235773756,7628,0,-722,950,957
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,21,26,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235784186,9707,0,-744,948,965
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,22,27,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235795058,10127,0,-859,953,962
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,23,28,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235802861,6943,0,-835,978,955
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,24,29,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235812512,8815,0,-723,947,967
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,25,30,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235820340,7104,0,-2318,967,971
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,25,30,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789235822142,8906,1802,-516,1742,313
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,26,31,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235830343,7683,0,-946,977,958
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,27,32,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235840469,9179,0,-776,941,961
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,28,33,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235849358,8112,0,-915,944,965
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,29,34,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235867276,17002,0,-862,960,960
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,30,35,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235878191,10051,0,-733,968,957
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,31,36,strong-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235899346,20420,0,-1358,964,967
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,32,37,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235910571,9865,0,-576,981,966
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,33,38,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235919413,8265,0,-1138,937,962
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,34,39,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235947686,27134,0,-818,955,971
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,35,40,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789235988558,40052,0,-1067,953,964
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,36,41,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236032106,42480,0,-1311,951,955
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,37,42,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236145828,112409,0,-928,970,965
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,38,43,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236153816,7059,0,-1107,944,956
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,38,43,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236154596,7839,780,-327,197,276
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,39,44,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236167422,12497,0,-902,946,956
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,40,45,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236185094,16768,0,-2420,970,952
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,40,45,target-filler,single,Penelope,#666666,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236185779,17453,685,-1735,1707,284
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,41,46,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236195015,7500,1,-1646,968,961
